latitude,longitude,elevation_m,slope_deg,aspect_deg,flood_risk_zone,source,resolution_m
12.8443,74.8208,14.5,2.0,227.5,MEDIUM,SRTM_30m_simulated,150
12.8443,74.82215,18.4,1.34,332.4,LOW,SRTM_30m_simulated,150
12.8443,74.8235,20.1,7.03,296.5,LOW,SRTM_30m_simulated,150
12.8443,74.82485,22.1,15.38,206.5,LOW,SRTM_30m_simulated,150
12.8443,74.8262,25.3,0.43,48.7,LOW,SRTM_30m_simulated,150
12.8443,74.82755,27.2,13.98,216.3,LOW,SRTM_30m_simulated,150
12.8443,74.8289,29.9,16.78,289.4,LOW,SRTM_30m_simulated,150
12.8443,74.83025,32.3,7.98,144.0,LOW,SRTM_30m_simulated,150
12.8443,74.8316,36.0,17.31,318.6,LOW,SRTM_30m_simulated,150
12.8443,74.83295,38.4,8.7,345.5,LOW,SRTM_30m_simulated,150
12.8443,74.8343,40.2,10.9,32.1,LOW,SRTM_30m_simulated,150
12.8443,74.83565,43.9,11.31,211.7,LOW,SRTM_30m_simulated,150
12.8443,74.837,45.4,20.08,35.4,LOW,SRTM_30m_simulated,150
12.8443,74.83835,48.5,14.2,265.3,LOW,SRTM_30m_simulated,150
12.8443,74.8397,51.3,8.81,86.6,LOW,SRTM_30m_simulated,150
12.8443,74.84105,54.5,0.2,167.2,LOW,SRTM_30m_simulated,150
12.8443,74.8424,57.2,0.31,259.8,LOW,SRTM_30m_simulated,150
12.8443,74.84375,59.0,10.49,204.6,LOW,SRTM_30m_simulated,150
12.8443,74.8451,61.2,21.19,41.8,LOW,SRTM_30m_simulated,150
12.8443,74.84645,64.2,20.46,300.8,LOW,SRTM_30m_simulated,150
12.8443,74.8478,67.2,5.22,350.3,LOW,SRTM_30m_simulated,150
12.8443,74.84915,70.5,10.83,144.7,LOW,SRTM_30m_simulated,150
12.8443,74.8505,72.7,8.96,288.4,LOW,SRTM_30m_simulated,150
12.8443,74.85185,75.4,1.71,109.5,LOW,SRTM_30m_simulated,150
12.8443,74.8532,78.2,20.67,151.9,LOW,SRTM_30m_simulated,150
12.8443,74.85455,79.8,22.02,210.3,LOW,SRTM_30m_simulated,150
12.8443,74.8559,82.8,2.19,122.5,LOW,SRTM_30m_simulated,150
12.8443,74.85725,85.5,5.44,271.7,LOW,SRTM_30m_simulated,150
12.8443,74.8586,88.6,14.96,279.6,LOW,SRTM_30m_simulated,150
12.8443,74.85995,90.8,2.98,7.4,LOW,SRTM_30m_simulated,150
12.8443,74.8613,93.7,5.32,204.3,LOW,SRTM_30m_simulated,150
12.8443,74.86265,97.9,25.57,180.3,LOW,SRTM_30m_simulated,150
12.8443,74.864,99.7,16.37,245.8,LOW,SRTM_30m_simulated,150
12.8443,74.86535,103.4,0.78,355.6,LOW,SRTM_30m_simulated,150
12.8443,74.8667,106.6,8.85,280.1,LOW,SRTM_30m_simulated,150
12.8443,74.86805,109.0,3.49,208.6,LOW,SRTM_30m_simulated,150
12.8443,74.8694,111.7,29.87,90.0,LOW,SRTM_30m_simulated,150
12.8443,74.87075,114.9,30.28,194.8,LOW,SRTM_30m_simulated,150
12.8443,74.8721,118.9,1.02,277.3,LOW,SRTM_30m_simulated,150
12.8443,74.87345,121.0,15.14,234.9,LOW,SRTM_30m_simulated,150
12.8443,74.8748,124.5,29.79,119.3,LOW,SRTM_30m_simulated,150
12.8443,74.87615,126.7,9.71,76.1,LOW,SRTM_30m_simulated,150
12.8443,74.8775,130.5,4.77,11.9,LOW,SRTM_30m_simulated,150
12.8443,74.87885,132.9,15.86,72.9,LOW,SRTM_30m_simulated,150
12.8443,74.8802,136.2,22.38,118.6,LOW,SRTM_30m_simulated,150
12.8443,74.88155,139.4,14.99,312.4,LOW,SRTM_30m_simulated,150
12.8443,74.8829,141.7,20.64,65.1,LOW,SRTM_30m_simulated,150
12.8443,74.88425,144.3,32.33,10.7,LOW,SRTM_30m_simulated,150
12.8443,74.8856,147.0,28.5,311.6,LOW,SRTM_30m_simulated,150
12.8443,74.88695,150.7,22.61,189.3,LOW,SRTM_30m_simulated,150
12.8443,74.8883,153.8,20.88,92.8,LOW,SRTM_30m_simulated,150
12.8443,74.88965,156.5,36.89,105.6,LOW,SRTM_30m_simulated,150
12.8443,74.891,159.6,3.01,2.8,LOW,SRTM_30m_simulated,150
12.8443,74.89235,162.9,1.74,329.5,LOW,SRTM_30m_simulated,150
12.8443,74.8937,165.5,22.22,79.1,LOW,SRTM_30m_simulated,150
12.8443,74.89505,168.0,28.98,10.1,LOW,SRTM_30m_simulated,150
12.8443,74.8964,172.7,12.33,145.1,LOW,SRTM_30m_simulated,150
12.8443,74.89775,174.3,28.93,290.1,LOW,SRTM_30m_simulated,150
12.8443,74.8991,177.5,32.64,1.4,LOW,SRTM_30m_simulated,150
12.8443,74.90045,180.9,30.86,36.8,LOW,SRTM_30m_simulated,150
12.8443,74.9018,183.2,23.23,199.4,LOW,SRTM_30m_simulated,150
12.8443,74.90315,186.6,40.89,180.9,LOW,SRTM_30m_simulated,150
12.8443,74.9045,189.3,15.24,21.7,LOW,SRTM_30m_simulated,150
12.8443,74.90585,192.5,19.82,220.9,LOW,SRTM_30m_simulated,150
12.8443,74.9072,195.6,30.94,241.5,LOW,SRTM_30m_simulated,150
12.8443,74.90855,197.9,41.32,217.4,LOW,SRTM_30m_simulated,150
12.8443,74.9099,200.3,19.02,339.6,LOW,SRTM_30m_simulated,150
12.84565,74.81,0.0,7.48,328.8,HIGH,SRTM_30m_simulated,150
12.84565,74.81135,0.0,10.11,280.6,HIGH,SRTM_30m_simulated,150
12.84565,74.8127,0.0,9.8,229.7,HIGH,SRTM_30m_simulated,150
12.84565,74.81405,1.4,14.78,332.4,HIGH,SRTM_30m_simulated,150
12.84565,74.8154,4.2,4.91,333.7,HIGH,SRTM_30m_simulated,150
12.84565,74.81675,6.7,7.41,243.0,MEDIUM,SRTM_30m_simulated,150
12.84565,74.8181,9.6,8.59,263.3,MEDIUM,SRTM_30m_simulated,150
12.84565,74.81945,11.5,16.08,239.9,MEDIUM,SRTM_30m_simulated,150
12.84565,74.8208,14.7,1.66,142.0,MEDIUM,SRTM_30m_simulated,150
12.84565,74.82215,16.6,2.67,247.7,LOW,SRTM_30m_simulated,150
12.84565,74.8235,18.8,14.66,280.8,LOW,SRTM_30m_simulated,150
12.84565,74.82485,21.3,8.17,212.8,LOW,SRTM_30m_simulated,150
12.84565,74.8262,24.3,18.09,51.1,LOW,SRTM_30m_simulated,150
12.84565,74.82755,26.1,11.04,171.0,LOW,SRTM_30m_simulated,150
12.84565,74.8289,29.2,13.96,349.1,LOW,SRTM_30m_simulated,150
12.84565,74.83025,32.0,11.23,228.1,LOW,SRTM_30m_simulated,150
12.84565,74.8316,34.3,19.38,251.6,LOW,SRTM_30m_simulated,150
12.84565,74.83295,36.7,4.17,237.5,LOW,SRTM_30m_simulated,150
12.84565,74.8343,39.8,18.28,302.1,LOW,SRTM_30m_simulated,150
12.84565,74.83565,41.7,7.4,226.9,LOW,SRTM_30m_simulated,150
12.84565,74.837,45.5,3.79,355.0,LOW,SRTM_30m_simulated,150
12.84565,74.83835,46.9,0.2,307.7,LOW,SRTM_30m_simulated,150
12.84565,74.8397,49.9,1.24,158.3,LOW,SRTM_30m_simulated,150
12.84565,74.84105,53.6,1.49,255.5,LOW,SRTM_30m_simulated,150
12.84565,74.8424,55.3,4.73,189.3,LOW,SRTM_30m_simulated,150
12.84565,74.84375,58.3,6.41,7.5,LOW,SRTM_30m_simulated,150
12.84565,74.8451,60.3,9.24,128.1,LOW,SRTM_30m_simulated,150
12.84565,74.84645,64.2,12.95,228.0,LOW,SRTM_30m_simulated,150
12.84565,74.8478,65.6,3.54,354.4,LOW,SRTM_30m_simulated,150
12.84565,74.84915,69.7,5.53,308.3,LOW,SRTM_30m_simulated,150
12.84565,74.8505,71.5,0.58,9.0,LOW,SRTM_30m_simulated,150
12.84565,74.85185,74.9,15.87,209.3,LOW,SRTM_30m_simulated,150
12.84565,74.8532,77.7,2.36,62.0,LOW,SRTM_30m_simulated,150
12.84565,74.85455,79.7,22.31,86.6,LOW,SRTM_30m_simulated,150
12.84565,74.8559,82.4,23.32,48.5,LOW,SRTM_30m_simulated,150
12.84565,74.85725,85.3,2.05,231.6,LOW,SRTM_30m_simulated,150
12.84565,74.8586,87.5,12.11,304.1,LOW,SRTM_30m_simulated,150
12.84565,74.85995,90.7,21.58,10.3,LOW,SRTM_30m_simulated,150
12.84565,74.8613,94.3,21.03,123.6,LOW,SRTM_30m_simulated,150
12.84565,74.86265,96.0,6.6,104.8,LOW,SRTM_30m_simulated,150
12.84565,74.864,98.4,6.67,192.0,LOW,SRTM_30m_simulated,150
12.84565,74.86535,102.4,3.58,225.5,LOW,SRTM_30m_simulated,150
12.84565,74.8667,105.4,22.41,22.5,LOW,SRTM_30m_simulated,150
12.84565,74.86805,109.0,11.4,46.6,LOW,SRTM_30m_simulated,150
12.84565,74.8694,111.8,13.48,102.7,LOW,SRTM_30m_simulated,150
12.84565,74.87075,114.0,23.57,341.6,LOW,SRTM_30m_simulated,150
12.84565,74.8721,116.4,8.53,79.5,LOW,SRTM_30m_simulated,150
12.84565,74.87345,119.9,1.51,313.9,LOW,SRTM_30m_simulated,150
12.84565,74.8748,123.7,10.32,147.0,LOW,SRTM_30m_simulated,150
12.84565,74.87615,126.4,15.28,303.7,LOW,SRTM_30m_simulated,150
12.84565,74.8775,127.6,15.57,219.1,LOW,SRTM_30m_simulated,150
12.84565,74.87885,131.6,3.89,204.8,LOW,SRTM_30m_simulated,150
12.84565,74.8802,134.8,15.09,248.9,LOW,SRTM_30m_simulated,150
12.84565,74.88155,138.0,30.86,78.2,LOW,SRTM_30m_simulated,150
12.84565,74.8829,140.9,14.92,46.7,LOW,SRTM_30m_simulated,150
12.84565,74.88425,143.8,17.0,345.4,LOW,SRTM_30m_simulated,150
12.84565,74.8856,146.2,26.38,66.7,LOW,SRTM_30m_simulated,150
12.84565,74.88695,150.2,18.6,340.7,LOW,SRTM_30m_simulated,150
12.84565,74.8883,152.4,33.41,292.3,LOW,SRTM_30m_simulated,150
12.84565,74.88965,154.9,17.29,25.8,LOW,SRTM_30m_simulated,150
12.84565,74.891,159.7,36.1,8.0,LOW,SRTM_30m_simulated,150
12.84565,74.89235,161.2,25.47,289.0,LOW,SRTM_30m_simulated,150
12.84565,74.8937,163.8,1.28,315.5,LOW,SRTM_30m_simulated,150
12.84565,74.89505,167.7,19.36,259.0,LOW,SRTM_30m_simulated,150
12.84565,74.8964,170.3,16.42,209.7,LOW,SRTM_30m_simulated,150
12.84565,74.89775,173.0,30.87,215.6,LOW,SRTM_30m_simulated,150
12.84565,74.8991,176.1,19.24,124.6,LOW,SRTM_30m_simulated,150
12.84565,74.90045,179.1,16.57,268.4,LOW,SRTM_30m_simulated,150
12.84565,74.9018,182.2,22.08,228.1,LOW,SRTM_30m_simulated,150
12.84565,74.90315,185.9,17.52,304.1,LOW,SRTM_30m_simulated,150
12.84565,74.9045,187.6,39.71,179.1,LOW,SRTM_30m_simulated,150
12.84565,74.90585,190.5,34.62,0.8,LOW,SRTM_30m_simulated,150
12.84565,74.9072,194.6,35.77,233.0,LOW,SRTM_30m_simulated,150
12.84565,74.90855,197.4,15.6,182.4,LOW,SRTM_30m_simulated,150
12.84565,74.9099,200.5,8.89,312.8,LOW,SRTM_30m_simulated,150
12.847,74.81,0.0,1.14,169.9,HIGH,SRTM_30m_simulated,150
12.847,74.81135,0.0,9.13,222.7,HIGH,SRTM_30m_simulated,150
12.847,74.8127,0.0,3.81,79.1,HIGH,SRTM_30m_simulated,150
12.847,74.81405,1.2,8.12,284.4,HIGH,SRTM_30m_simulated,150
12.847,74.8154,3.4,2.08,45.5,HIGH,SRTM_30m_simulated,150
12.847,74.81675,5.3,6.08,285.0,MEDIUM,SRTM_30m_simulated,150
12.847,74.8181,8.4,9.68,133.1,MEDIUM,SRTM_30m_simulated,150
12.847,74.81945,10.3,11.87,71.7,MEDIUM,SRTM_30m_simulated,150
12.847,74.8208,13.3,4.59,56.8,MEDIUM,SRTM_30m_simulated,150
12.847,74.82215,16.2,14.55,258.1,LOW,SRTM_30m_simulated,150
12.847,74.8235,17.8,5.89,0.4,LOW,SRTM_30m_simulated,150
12.847,74.82485,21.0,0.08,348.1,LOW,SRTM_30m_simulated,150
12.847,74.8262,23.1,4.98,135.4,LOW,SRTM_30m_simulated,150
12.847,74.82755,25.2,2.06,97.6,LOW,SRTM_30m_simulated,150
12.847,74.8289,28.4,15.64,318.7,LOW,SRTM_30m_simulated,150
12.847,74.83025,30.6,0.63,119.0,LOW,SRTM_30m_simulated,150
12.847,74.8316,32.9,3.97,191.8,LOW,SRTM_30m_simulated,150
12.847,74.83295,36.2,10.8,48.1,LOW,SRTM_30m_simulated,150
12.847,74.8343,38.6,14.2,118.5,LOW,SRTM_30m_simulated,150
12.847,74.83565,41.5,8.58,57.4,LOW,SRTM_30m_simulated,150
12.847,74.837,43.7,20.92,51.7,LOW,SRTM_30m_simulated,150
12.847,74.83835,45.9,17.91,359.4,LOW,SRTM_30m_simulated,150
12.847,74.8397,50.3,12.4,324.4,LOW,SRTM_30m_simulated,150
12.847,74.84105,52.0,3.95,206.0,LOW,SRTM_30m_simulated,150
12.847,74.8424,54.0,20.84,16.2,LOW,SRTM_30m_simulated,150
12.847,74.84375,57.1,1.25,343.3,LOW,SRTM_30m_simulated,150
12.847,74.8451,60.3,2.9,47.3,LOW,SRTM_30m_simulated,150
12.847,74.84645,61.9,2.07,41.5,LOW,SRTM_30m_simulated,150
12.847,74.8478,65.3,22.27,353.9,LOW,SRTM_30m_simulated,150
12.847,74.84915,68.4,18.48,119.2,LOW,SRTM_30m_simulated,150
12.847,74.8505,70.6,4.49,170.8,LOW,SRTM_30m_simulated,150
12.847,74.85185,72.4,9.8,181.2,LOW,SRTM_30m_simulated,150
12.847,74.8532,75.5,15.91,20.3,LOW,SRTM_30m_simulated,150
12.847,74.85455,77.8,5.21,92.1,LOW,SRTM_30m_simulated,150
12.847,74.8559,81.0,20.96,143.9,LOW,SRTM_30m_simulated,150
12.847,74.85725,82.9,20.81,271.9,LOW,SRTM_30m_simulated,150
12.847,74.8586,86.4,13.47,271.1,LOW,SRTM_30m_simulated,150
12.847,74.85995,89.0,8.86,311.2,LOW,SRTM_30m_simulated,150
12.847,74.8613,92.9,14.5,188.0,LOW,SRTM_30m_simulated,150
12.847,74.86265,94.9,23.04,51.3,LOW,SRTM_30m_simulated,150
12.847,74.864,98.8,25.2,110.6,LOW,SRTM_30m_simulated,150
12.847,74.86535,100.5,26.81,165.8,LOW,SRTM_30m_simulated,150
12.847,74.8667,104.2,7.62,74.4,LOW,SRTM_30m_simulated,150
12.847,74.86805,107.3,28.2,253.9,LOW,SRTM_30m_simulated,150
12.847,74.8694,109.9,19.11,304.8,LOW,SRTM_30m_simulated,150
12.847,74.87075,113.1,25.49,28.6,LOW,SRTM_30m_simulated,150
12.847,74.8721,115.4,6.38,13.6,LOW,SRTM_30m_simulated,150
12.847,74.87345,119.0,5.96,249.5,LOW,SRTM_30m_simulated,150
12.847,74.8748,121.7,31.58,89.8,LOW,SRTM_30m_simulated,150
12.847,74.87615,125.0,25.49,351.2,LOW,SRTM_30m_simulated,150
12.847,74.8775,126.7,21.94,8.7,LOW,SRTM_30m_simulated,150
12.847,74.87885,130.7,21.9,338.1,LOW,SRTM_30m_simulated,150
12.847,74.8802,133.2,20.47,253.7,LOW,SRTM_30m_simulated,150
12.847,74.88155,136.6,16.32,63.1,LOW,SRTM_30m_simulated,150
12.847,74.8829,139.6,17.67,90.1,LOW,SRTM_30m_simulated,150
12.847,74.88425,143.0,0.26,192.0,LOW,SRTM_30m_simulated,150
12.847,74.8856,144.9,13.42,56.1,LOW,SRTM_30m_simulated,150
12.847,74.88695,147.4,25.56,119.3,LOW,SRTM_30m_simulated,150
12.847,74.8883,151.2,1.77,301.6,LOW,SRTM_30m_simulated,150
12.847,74.88965,155.1,21.1,291.1,LOW,SRTM_30m_simulated,150
12.847,74.891,157.9,29.3,53.4,LOW,SRTM_30m_simulated,150
12.847,74.89235,159.6,0.2,32.2,LOW,SRTM_30m_simulated,150
12.847,74.8937,164.2,32.91,85.9,LOW,SRTM_30m_simulated,150
12.847,74.89505,167.2,39.14,312.4,LOW,SRTM_30m_simulated,150
12.847,74.8964,168.7,7.97,122.5,LOW,SRTM_30m_simulated,150
12.847,74.89775,171.9,27.22,210.6,LOW,SRTM_30m_simulated,150
12.847,74.8991,174.6,36.96,23.7,LOW,SRTM_30m_simulated,150
12.847,74.90045,177.1,40.92,95.6,LOW,SRTM_30m_simulated,150
12.847,74.9018,181.4,20.08,244.4,LOW,SRTM_30m_simulated,150
12.847,74.90315,184.2,22.42,29.2,LOW,SRTM_30m_simulated,150
12.847,74.9045,186.7,28.5,86.0,LOW,SRTM_30m_simulated,150
12.847,74.90585,189.7,24.27,257.3,LOW,SRTM_30m_simulated,150
12.847,74.9072,192.8,12.07,208.8,LOW,SRTM_30m_simulated,150
12.847,74.90855,195.3,15.51,139.3,LOW,SRTM_30m_simulated,150
12.847,74.9099,199.0,10.77,0.3,LOW,SRTM_30m_simulated,150
12.84835,74.81,0.0,10.54,223.0,HIGH,SRTM_30m_simulated,150
12.84835,74.81135,0.0,7.87,150.6,HIGH,SRTM_30m_simulated,150
12.84835,74.8127,0.0,5.41,308.5,HIGH,SRTM_30m_simulated,150
12.84835,74.81405,0.0,5.7,124.7,HIGH,SRTM_30m_simulated,150
12.84835,74.8154,1.5,8.02,335.6,HIGH,SRTM_30m_simulated,150
12.84835,74.81675,4.7,4.18,216.9,HIGH,SRTM_30m_simulated,150
12.84835,74.8181,7.1,7.85,294.5,MEDIUM,SRTM_30m_simulated,150
12.84835,74.81945,9.0,4.58,176.2,MEDIUM,SRTM_30m_simulated,150
12.84835,74.8208,11.6,3.57,158.9,MEDIUM,SRTM_30m_simulated,150
12.84835,74.82215,14.8,4.66,264.2,MEDIUM,SRTM_30m_simulated,150
12.84835,74.8235,16.5,17.17,70.1,LOW,SRTM_30m_simulated,150
12.84835,74.82485,19.2,1.93,328.2,LOW,SRTM_30m_simulated,150
12.84835,74.8262,22.3,10.33,40.5,LOW,SRTM_30m_simulated,150
12.84835,74.82755,24.4,18.29,235.6,LOW,SRTM_30m_simulated,150
12.84835,74.8289,27.2,9.31,24.9,LOW,SRTM_30m_simulated,150
12.84835,74.83025,29.7,7.59,323.7,LOW,SRTM_30m_simulated,150
12.84835,74.8316,32.2,17.76,86.5,LOW,SRTM_30m_simulated,150
12.84835,74.83295,35.2,4.98,215.8,LOW,SRTM_30m_simulated,150
12.84835,74.8343,36.8,19.39,50.6,LOW,SRTM_30m_simulated,150
12.84835,74.83565,40.3,0.29,188.7,LOW,SRTM_30m_simulated,150
12.84835,74.837,43.0,9.77,240.4,LOW,SRTM_30m_simulated,150
12.84835,74.83835,46.2,12.03,215.3,LOW,SRTM_30m_simulated,150
12.84835,74.8397,48.0,15.05,240.6,LOW,SRTM_30m_simulated,150
12.84835,74.84105,51.7,5.44,259.9,LOW,SRTM_30m_simulated,150
12.84835,74.8424,53.1,20.67,216.4,LOW,SRTM_30m_simulated,150
12.84835,74.84375,56.2,8.55,261.1,LOW,SRTM_30m_simulated,150
12.84835,74.8451,58.9,16.73,8.2,LOW,SRTM_30m_simulated,150
12.84835,74.84645,61.9,4.94,100.9,LOW,SRTM_30m_simulated,150
12.84835,74.8478,63.5,11.01,53.1,LOW,SRTM_30m_simulated,150
12.84835,74.84915,67.1,21.57,288.7,LOW,SRTM_30m_simulated,150
12.84835,74.8505,69.2,18.67,65.6,LOW,SRTM_30m_simulated,150
12.84835,74.85185,72.5,13.71,177.4,LOW,SRTM_30m_simulated,150
12.84835,74.8532,75.0,13.07,172.0,LOW,SRTM_30m_simulated,150
12.84835,74.85455,77.4,26.22,271.9,LOW,SRTM_30m_simulated,150
12.84835,74.8559,80.7,6.5,267.9,LOW,SRTM_30m_simulated,150
12.84835,74.85725,82.1,13.18,126.6,LOW,SRTM_30m_simulated,150
12.84835,74.8586,85.5,19.74,343.7,LOW,SRTM_30m_simulated,150
12.84835,74.85995,87.6,19.95,296.2,LOW,SRTM_30m_simulated,150
12.84835,74.8613,91.2,15.81,94.3,LOW,SRTM_30m_simulated,150
12.84835,74.86265,93.7,18.19,253.1,LOW,SRTM_30m_simulated,150
12.84835,74.864,97.6,8.73,320.4,LOW,SRTM_30m_simulated,150
12.84835,74.86535,99.9,16.27,101.4,LOW,SRTM_30m_simulated,150
12.84835,74.8667,103.7,14.18,199.0,LOW,SRTM_30m_simulated,150
12.84835,74.86805,106.1,29.09,13.4,LOW,SRTM_30m_simulated,150
12.84835,74.8694,109.6,20.43,117.6,LOW,SRTM_30m_simulated,150
12.84835,74.87075,111.7,24.81,238.4,LOW,SRTM_30m_simulated,150
12.84835,74.8721,115.1,15.09,141.9,LOW,SRTM_30m_simulated,150
12.84835,74.87345,118.1,19.61,70.2,LOW,SRTM_30m_simulated,150
12.84835,74.8748,120.9,6.03,270.0,LOW,SRTM_30m_simulated,150
12.84835,74.87615,123.9,13.57,141.4,LOW,SRTM_30m_simulated,150
12.84835,74.8775,126.9,6.44,45.0,LOW,SRTM_30m_simulated,150
12.84835,74.87885,130.7,11.01,344.3,LOW,SRTM_30m_simulated,150
12.84835,74.8802,132.7,19.18,329.7,LOW,SRTM_30m_simulated,150
12.84835,74.88155,135.6,8.97,342.9,LOW,SRTM_30m_simulated,150
12.84835,74.8829,138.8,21.03,28.3,LOW,SRTM_30m_simulated,150
12.84835,74.88425,141.4,17.74,172.7,LOW,SRTM_30m_simulated,150
12.84835,74.8856,144.7,11.97,15.6,LOW,SRTM_30m_simulated,150
12.84835,74.88695,147.3,34.99,90.7,LOW,SRTM_30m_simulated,150
12.84835,74.8883,150.6,14.9,215.3,LOW,SRTM_30m_simulated,150
12.84835,74.88965,154.4,12.93,243.9,LOW,SRTM_30m_simulated,150
12.84835,74.891,156.3,4.33,28.3,LOW,SRTM_30m_simulated,150
12.84835,74.89235,160.1,4.26,161.1,LOW,SRTM_30m_simulated,150
12.84835,74.8937,162.5,33.6,7.8,LOW,SRTM_30m_simulated,150
12.84835,74.89505,166.5,30.69,46.6,LOW,SRTM_30m_simulated,150
12.84835,74.8964,167.5,31.51,357.3,LOW,SRTM_30m_simulated,150
12.84835,74.89775,171.3,8.88,279.7,LOW,SRTM_30m_simulated,150
12.84835,74.8991,174.5,28.51,9.2,LOW,SRTM_30m_simulated,150
12.84835,74.90045,176.9,28.36,123.8,LOW,SRTM_30m_simulated,150
12.84835,74.9018,180.3,39.49,189.0,LOW,SRTM_30m_simulated,150
12.84835,74.90315,183.5,25.55,153.7,LOW,SRTM_30m_simulated,150
12.84835,74.9045,186.7,19.07,211.1,LOW,SRTM_30m_simulated,150
12.84835,74.90585,189.2,33.92,247.1,LOW,SRTM_30m_simulated,150
12.84835,74.9072,191.7,0.64,74.0,LOW,SRTM_30m_simulated,150
12.84835,74.90855,195.0,40.78,130.5,LOW,SRTM_30m_simulated,150
12.84835,74.9099,197.9,29.25,23.7,LOW,SRTM_30m_simulated,150
12.8497,74.81,0.0,7.52,189.3,HIGH,SRTM_30m_simulated,150
12.8497,74.81135,0.0,4.23,297.4,HIGH,SRTM_30m_simulated,150
12.8497,74.8127,0.0,11.8,329.3,HIGH,SRTM_30m_simulated,150
12.8497,74.81405,0.0,3.54,224.3,HIGH,SRTM_30m_simulated,150
12.8497,74.8154,2.0,13.08,259.2,HIGH,SRTM_30m_simulated,150
12.8497,74.81675,4.1,12.32,296.8,HIGH,SRTM_30m_simulated,150
12.8497,74.8181,6.2,15.35,322.0,MEDIUM,SRTM_30m_simulated,150
12.8497,74.81945,8.5,14.48,280.4,MEDIUM,SRTM_30m_simulated,150
12.8497,74.8208,11.2,6.73,77.9,MEDIUM,SRTM_30m_simulated,150
12.8497,74.82215,13.9,3.16,2.6,MEDIUM,SRTM_30m_simulated,150
12.8497,74.8235,15.7,9.0,184.9,LOW,SRTM_30m_simulated,150
12.8497,74.82485,18.7,8.93,277.9,LOW,SRTM_30m_simulated,150
12.8497,74.8262,21.5,12.05,58.6,LOW,SRTM_30m_simulated,150
12.8497,74.82755,24.0,15.98,80.1,LOW,SRTM_30m_simulated,150
12.8497,74.8289,26.2,0.87,131.0,LOW,SRTM_30m_simulated,150
12.8497,74.83025,28.3,10.37,310.7,LOW,SRTM_30m_simulated,150
12.8497,74.8316,30.8,3.54,350.7,LOW,SRTM_30m_simulated,150
12.8497,74.83295,34.4,4.01,327.9,LOW,SRTM_30m_simulated,150
12.8497,74.8343,37.2,9.78,229.8,LOW,SRTM_30m_simulated,150
12.8497,74.83565,39.2,3.11,129.0,LOW,SRTM_30m_simulated,150
12.8497,74.837,42.0,17.9,14.1,LOW,SRTM_30m_simulated,150
12.8497,74.83835,45.1,1.64,269.5,LOW,SRTM_30m_simulated,150
12.8497,74.8397,46.8,15.91,214.0,LOW,SRTM_30m_simulated,150
12.8497,74.84105,49.5,1.49,180.0,LOW,SRTM_30m_simulated,150
12.8497,74.8424,53.3,19.5,180.9,LOW,SRTM_30m_simulated,150
12.8497,74.84375,55.8,18.11,232.5,LOW,SRTM_30m_simulated,150
12.8497,74.8451,57.9,16.3,309.8,LOW,SRTM_30m_simulated,150
12.8497,74.84645,60.7,16.86,295.5,LOW,SRTM_30m_simulated,150
12.8497,74.8478,62.8,6.86,257.8,LOW,SRTM_30m_simulated,150
12.8497,74.84915,66.0,18.74,160.2,LOW,SRTM_30m_simulated,150
12.8497,74.8505,69.6,13.88,169.5,LOW,SRTM_30m_simulated,150
12.8497,74.85185,72.2,0.58,351.8,LOW,SRTM_30m_simulated,150
12.8497,74.8532,73.7,17.33,253.1,LOW,SRTM_30m_simulated,150
12.8497,74.85455,77.3,15.0,307.1,LOW,SRTM_30m_simulated,150
12.8497,74.8559,78.7,1.41,118.0,LOW,SRTM_30m_simulated,150
12.8497,74.85725,82.4,23.07,252.2,LOW,SRTM_30m_simulated,150
12.8497,74.8586,85.3,4.33,34.9,LOW,SRTM_30m_simulated,150
12.8497,74.85995,88.2,2.32,259.5,LOW,SRTM_30m_simulated,150
12.8497,74.8613,90.8,26.84,170.4,LOW,SRTM_30m_simulated,150
12.8497,74.86265,94.3,22.36,111.8,LOW,SRTM_30m_simulated,150
12.8497,74.864,97.0,20.86,318.4,LOW,SRTM_30m_simulated,150
12.8497,74.86535,98.7,11.33,60.7,LOW,SRTM_30m_simulated,150
12.8497,74.8667,102.3,27.26,291.1,LOW,SRTM_30m_simulated,150
12.8497,74.86805,105.1,15.87,223.0,LOW,SRTM_30m_simulated,150
12.8497,74.8694,108.7,31.16,199.4,LOW,SRTM_30m_simulated,150
12.8497,74.87075,110.3,22.74,119.1,LOW,SRTM_30m_simulated,150
12.8497,74.8721,113.5,3.68,138.8,LOW,SRTM_30m_simulated,150
12.8497,74.87345,117.8,30.9,160.3,LOW,SRTM_30m_simulated,150
12.8497,74.8748,120.4,3.4,52.6,LOW,SRTM_30m_simulated,150
12.8497,74.87615,122.8,6.54,28.6,LOW,SRTM_30m_simulated,150
12.8497,74.8775,126.9,1.16,309.0,LOW,SRTM_30m_simulated,150
12.8497,74.87885,128.9,15.44,78.1,LOW,SRTM_30m_simulated,150
12.8497,74.8802,131.3,0.5,245.6,LOW,SRTM_30m_simulated,150
12.8497,74.88155,135.7,21.59,168.0,LOW,SRTM_30m_simulated,150
12.8497,74.8829,137.1,24.45,96.6,LOW,SRTM_30m_simulated,150
12.8497,74.88425,140.3,1.7,213.6,LOW,SRTM_30m_simulated,150
12.8497,74.8856,144.3,11.3,191.8,LOW,SRTM_30m_simulated,150
